Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
3300000,Villa,7,6,360,"Al Mahdiyah, West Riyadh, Riyadh"
850000,Apartment,3,3,125,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,592,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,200,"Al Mahdiyah, West Riyadh, Riyadh"
3300000,Villa,7,5,360,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,5,5,200,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,200,"Al Mahdiyah, West Riyadh, Riyadh"
850000,Apartment,3,2,125,"Al Mahdiyah, West Riyadh, Riyadh"
4200000,Villa,7,6,457,"Al Mahdiyah, West Riyadh, Riyadh"
2600000,Villa,7,6,550,"Al Mahdiyah, West Riyadh, Riyadh"
850000,Apartment,3,3,125,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,592,"Al Mahdiyah, West Riyadh, Riyadh"
3150000,Villa,7,6,300,"Al Mahdiyah, West Riyadh, Riyadh"
4200000,Villa,7,6,457,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,592,"Al Mahdiyah, West Riyadh, Riyadh"
850000,Apartment,3,2,125,"Al Mahdiyah, West Riyadh, Riyadh"
3000000,Villa,7,6,308,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,5,4,423,"Al Mahdiyah, West Riyadh, Riyadh"
3150000,Villa,7,6,300,"Al Mahdiyah, West Riyadh, Riyadh"
4200000,Villa,6,5,457,"Al Mahdiyah, West Riyadh, Riyadh"
850000,Apartment,3,2,125,"Al Mahdiyah, West Riyadh, Riyadh"
3000000,Villa,7,6,308,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,592,"Al Mahdiyah, West Riyadh, Riyadh"
1750000,Villa,6,5,220,"Al Mahdiyah, West Riyadh, Riyadh"
3900000,Villa,8,5,470,"Al Mahdiyah, West Riyadh, Riyadh"
3150000,Villa,7,5,300,"Al Mahdiyah, West Riyadh, Riyadh"
3150000,Villa,7,5,300,"Al Mahdiyah, West Riyadh, Riyadh"
4200000,Villa,7,5,457,"Al Mahdiyah, West Riyadh, Riyadh"
2400000,Villa,6,5,592,"Al Mahdiyah, West Riyadh, Riyadh"
2000000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
1950000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
2000000,Villa,4,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
2000000,Villa,4,3,400,"Al Mahdiyah, West Riyadh, Riyadh"
1950000,Villa,5,7,260,"Al Mahdiyah, West Riyadh, Riyadh"
2700000,Villa,6,5,250,"Al Mahdiyah, West Riyadh, Riyadh"
3000000,Villa,5,4,400,"Al Mahdiyah, West Riyadh, Riyadh"
2150000,Villa,5,4,400,"Al Mahdiyah, West Riyadh, Riyadh"
1850000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
3200000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
3000000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
7500000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
1950000,Villa,3,3,260,"Al Mahdiyah, West Riyadh, Riyadh"
1850000,Villa,3,3,138,"Al Mahdiyah, West Riyadh, Riyadh"
1250000,Villa,7,3,275,"Tuwaiq, West Riyadh, Riyadh"
700000,Apartment,3,2,134,"Dhahrat Laban, West Riyadh, Riyadh"
550000,Apartment,4,3,176,"Badr, South Riyadh, Riyadh"
3500000,Villa,4,3,300,"Al Mahdiyah, West Riyadh, Riyadh"
520000,Apartment,7,6,142,"Al Hamra, Al Khobar"
750000,Apartment,4,3,115,"Dhahrat Laban, West Riyadh, Riyadh"
1600000,Apartment,1,2,88,"Al Sahafah, North Riyadh, Riyadh"
750000,Apartment,2,2,129,"Dhahrat Laban, West Riyadh, Riyadh"
1250000,Villa,7,6,300,"Badr, South Riyadh, Riyadh"
2000000,Villa,10,7,625,"Al Uraija Al Wusta, West Riyadh, Riyadh"
2600000,Villa,11,5,420,"Okaz, South Riyadh, Riyadh"
3900000,Villa,9,6,375,"Al Narjis, North Riyadh, Riyadh"
560000,Apartment,3,3,2300,"Al Rehab, North Jeddah, Jeddah"
550000,Apartment,4,3,128,"Al Zahrah, West Riyadh, Riyadh"
400000,Apartment,2,2,146,"Batha Quraysh, Makkah"
520000,Apartment,4,3,194,"Okaz, South Riyadh, Riyadh"
5000000,Villa,2,2,690,"Al Rawabi, East Riyadh, Riyadh"
520000,Apartment,6,5,195,"King Fahd Suburb, Dammam"
5000000,Villa,5,6,620,"King Fahd, North Riyadh, Riyadh"
2500000,Villa,5,5,504,"Al Munsiyah, East Riyadh, Riyadh"
620000,Apartment,3,3,111,"Al Naim, North Jeddah, Jeddah"
750000,Apartment,5,3,136,"Al Naim, North Jeddah, Jeddah"
450000,Apartment,4,3,129,"As Salamah, Makkah"
720000,Floor,5,4,176,"Tuwaiq, West Riyadh, Riyadh"
450000,Apartment,3,3,177,"Badr, South Riyadh, Riyadh"
780000,Apartment,5,3,176,"Al Salamah, North Jeddah, Jeddah"
820000,Apartment,5,3,165,"Al Salamah, North Jeddah, Jeddah"
680000,Apartment,5,3,136,"Al Salamah, North Jeddah, Jeddah"
590000,Apartment,3,3,111,"Al Salamah, North Jeddah, Jeddah"
690000,Apartment,4,3,177,"Badr, South Riyadh, Riyadh"
550000,Apartment,5,4,128,"Al Zahrah, West Riyadh, Riyadh"
550000,Apartment,3,2,127,"Dhahrat Laban, West Riyadh, Riyadh"
1100000,Villa,5,4,312,"Al Sawari, Al Khobar"
430000,Apartment,4,3,99,"Al Faisaliyah, Central Jeddah, Jeddah"
680000,Apartment,5,3,136,"Al Salamah, North Jeddah, Jeddah"
1500000,Villa,4,4,367,"King Fahd Suburb, Dammam"
7000000,Villa,10,10,750,"Irqah, West Riyadh, Riyadh"
270000,Apartment,3,3,125,"Al Nur, Dammam"
1300000,Floor,5,3,127,"Al Arid, North Riyadh, Riyadh"
6200000,Villa,1,1,750,"Al Nahdah, North Jeddah, Jeddah"
560000,Apartment,4,4,141,"Al Hamra, Al Khobar"
930000,Apartment,5,4,680,"Al Zahraa, North Jeddah, Jeddah"
1400000,Floor,3,3,155,"Al Narjis, North Riyadh, Riyadh"
1700000,Villa,8,7,375,"Al Salehiyah, North Jeddah, Jeddah"
950000,Floor,3,4,312,"Al Rimal, East Riyadh, Riyadh"
7000000,Villa,11,7,586,"Al Narjis, North Riyadh, Riyadh"
1800000,Apartment,4,3,181,"Al Narjis, North Riyadh, Riyadh"
3700000,Villa,6,6,324,"Al Munsiyah, East Riyadh, Riyadh"
2500000,Villa,9,6,535,"Al Nahdah, East Riyadh, Riyadh"
2000000,Villa,8,10,462,"Al Sawari, North Jeddah, Jeddah"
500000,Apartment,3,2,185,"King Fahd Suburb, Dammam"
540000,Apartment,4,3,131,"Al Marwah, North Jeddah, Jeddah"
700000,Apartment,5,4,165,"Al Nuzhah, North Jeddah, Jeddah"
1900000,Villa,10,6,276,"Al Maizilah, East Riyadh, Riyadh"
900000,Villa,3,3,500,"Dhahrat Laban, West Riyadh, Riyadh"
770000,Apartment,4,3,127,"Al Rawdah, North Jeddah, Jeddah"
250000,Apartment,2,2,706,"Al Mraikh, North Jeddah, Jeddah"
690000,Apartment,3,4,182,"Dhahrat Laban, West Riyadh, Riyadh"
1500000,Floor,3,4,141,"Al Munsiyah, East Riyadh, Riyadh"
1600000,Floor,4,5,292,"Al Rimal, East Riyadh, Riyadh"
1450000,Floor,4,4,141,"Al Munsiyah, East Riyadh, Riyadh"
2500000,Villa,5,6,250,"King Faisal, East Riyadh, Riyadh"
780000,Apartment,4,3,124,"Al Rawdah, North Jeddah, Jeddah"
3400,Rest House,1,1,525,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1540000,Apartment,3,3,157,"Al Malqa, North Riyadh, Riyadh"
750000,Apartment,4,3,114,"Al Rawdah, North Jeddah, Jeddah"
660000,Floor,6,4,282,"Asharai, Makkah"
3829000,Villa,4,8,480,"King Fahd, North Riyadh, Riyadh"
2300000,Villa,4,3,276,"Al Maizilah, East Riyadh, Riyadh"
600000,Apartment,3,3,124,"Al Nadwa District, East Riyadh, Riyadh"
700000,Floor,3,3,147,"Al Nadwa District, East Riyadh, Riyadh"
1200000,Floor,3,3,205,"Al Rimal, East Riyadh, Riyadh"
880000,Floor,3,4,145,"Al Saadah, East Riyadh, Riyadh"
1300000,Apartment,2,2,141,"King Faisal, East Riyadh, Riyadh"
1500000,Apartment,3,4,131,"Al Malqa, North Riyadh, Riyadh"
600000,Apartment,5,3,163,"Al Buhayrat, Makkah"
4100000,Villa,7,8,360,"Al Yasmin, North Riyadh, Riyadh"
580000,Apartment,5,3,163,"Al Mraikh, North Jeddah, Jeddah"
1450000,Villa,7,5,276,"Al Bayan Neighborhood, East Riyadh, Riyadh"
750000,Apartment,5,4,191,"Al Difa, Madina"
4200000,Villa,5,5,300,"Al Narjis, North Riyadh, Riyadh"
1400000,Villa,6,3,300,"Tuwaiq, West Riyadh, Riyadh"
950000,Apartment,4,3,157,"Al Rawdah, North Jeddah, Jeddah"
850000,Villa,9,6,404,"Ar Rehab, Taif"
930000,Apartment,5,4,680,"Al Zahraa, North Jeddah, Jeddah"
780000,Villa,8,6,334,"Rahba District, Taif"
11000000,Villa,6,4,900,"Al Malqa, North Riyadh, Riyadh"
2500000,Apartment,3,3,1050,"Hittin, North Riyadh, Riyadh"
450000,Apartment,5,4,136,"Al Mraikh, North Jeddah, Jeddah"
830000,Apartment,4,3,140,"Al Salamah, North Jeddah, Jeddah"
650000,Apartment,6,4,201,"Ash Shamiya Al Jadid, Makkah"
700000,Floor,4,3,177,"Badr, South Riyadh, Riyadh"
800000,Apartment,4,3,139,"Al Rawdah, North Jeddah, Jeddah"
2000000,Villa,10,8,600,"Al Hamdaniyah, North Jeddah, Jeddah"
1500000,Apartment,5,4,230,"Al Rawdah, North Jeddah, Jeddah"
971000,Apartment,2,3,134,"Al Munsiyah, East Riyadh, Riyadh"
439000,Apartment,3,3,510,"Al Salamah, North Jeddah, Jeddah"
690000,Apartment,5,4,174,"Al Safa, North Jeddah, Jeddah"
449000,Apartment,2,2,698,"Al Sawari, North Jeddah, Jeddah"
1650000,Floor,3,4,190,"Qurtubah, East Riyadh, Riyadh"
450000,Apartment,3,2,102,"Al Marwah, North Jeddah, Jeddah"
850000,Apartment,3,3,93,"Tuwaiq, West Riyadh, Riyadh"
550000,Apartment,1,1,105,"Al Suwaidi, West Riyadh, Riyadh"
620000,Villa,4,3,163,"Okaz, South Riyadh, Riyadh"
868000,Apartment,3,6,132,"Al Munsiyah, East Riyadh, Riyadh"
750000,Apartment,4,3,175,"Tuwaiq, West Riyadh, Riyadh"
1300000,Villa,7,4,375,"Al Dar Al Baida, South Riyadh, Riyadh"
1750000,Villa,8,5,433,"Al Mahdiyah, West Riyadh, Riyadh"
600000,Floor,6,5,164,"Badr, South Riyadh, Riyadh"
550000,Apartment,4,3,136,"Al Manar, North Jeddah, Jeddah"
900000,Apartment,5,3,158,"Al Naim, North Jeddah, Jeddah"
650000,Apartment,4,3,123,"Al Salamah, North Jeddah, Jeddah"
650000,Apartment,5,3,164,"Al Rehab, North Jeddah, Jeddah"
1000000,Floor,6,4,600,"Al Janadriyah, East Riyadh, Riyadh"
859000,Apartment,3,3,134,"Al Rimal, East Riyadh, Riyadh"
750000,Apartment,4,4,450,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,4,4,450,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,4,4,450,"Al Mahdiyah, West Riyadh, Riyadh"
800000,Floor,3,3,500,"Shubra, West Riyadh, Riyadh"
2100000,Villa,6,5,328,"Al Rimal, East Riyadh, Riyadh"
650000,Apartment,4,3,123,"Al Salamah, North Jeddah, Jeddah"
1109000,Apartment,3,3,141,"Al Rawdah, East Riyadh, Riyadh"
790000,Apartment,5,1,175,"Al Salamah, North Jeddah, Jeddah"
1100000,Villa,3,3,300,"Al Rahmanyah, North Jeddah, Jeddah"
1350000,Villa,4,7,287,"Obhur Al Shamaliyah, North Jeddah, Jeddah"
1700000,Floor,5,4,206,"Al Munsiyah, East Riyadh, Riyadh"
640000,Apartment,5,3,184,"Al Jisr, Al Khobar"
750000,Apartment,2,2,129,"Al Qadisiyah, East Riyadh, Riyadh"
1350000,Floor,4,3,165,"Al Munsiyah, East Riyadh, Riyadh"
450000,Apartment,3,2,102,"Al Marwah, North Jeddah, Jeddah"
650000,Apartment,5,4,164,"Al Rehab, North Jeddah, Jeddah"
1600000,Floor,4,3,223,"Al Munsiyah, East Riyadh, Riyadh"
540000,Apartment,4,3,131,"Al Marwah, North Jeddah, Jeddah"
880000,Apartment,4,4,450,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,4,3,450,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,4,4,450,"Al Mahdiyah, West Riyadh, Riyadh"
800000,Apartment,4,3,450,"Al Mahdiyah, West Riyadh, Riyadh"
1350000,Villa,5,5,311,"Tuwaiq, West Riyadh, Riyadh"
1150000,Floor,5,5,283,"Tuwaiq, West Riyadh, Riyadh"
1100000,Villa,5,4,259,"Tuwaiq, West Riyadh, Riyadh"
730000,Apartment,4,3,112,"Al Rawdah, North Jeddah, Jeddah"
540000,Apartment,4,3,131,"Al Marwah, North Jeddah, Jeddah"
1300000,Floor,3,3,412,"Al Nahdah, East Riyadh, Riyadh"
8000000,Villa,5,5,560,"Al Narjis, North Riyadh, Riyadh"
540000,Apartment,4,3,131,"Al Marwah, North Jeddah, Jeddah"
670000,Apartment,5,3,162,"Al Nuzhah, North Jeddah, Jeddah"
2050000,Villa,5,6,275,"Al Rimal, East Riyadh, Riyadh"
450000,Apartment,3,2,102,"Al Marwah, North Jeddah, Jeddah"
2450000,Villa,5,5,500,"Al Mahdiyah, West Riyadh, Riyadh"
960000,Villa,5,4,312,"Al Riyadh, North Jeddah, Jeddah"
4500000,Villa,5,4,500,"King Fahd, North Riyadh, Riyadh"
740000,Apartment,4,3,117,"Al Rawdah, North Jeddah, Jeddah"
1300000,Villa,8,6,250,"Tuwaiq, West Riyadh, Riyadh"
3800000,Villa,6,6,450,"Al Yarmuk, East Riyadh, Riyadh"
739000,Apartment,3,3,132,"Al Rimal, East Riyadh, Riyadh"
797000,Apartment,3,3,88,"Al Qadisiyah, East Riyadh, Riyadh"
430000,Apartment,3,3,100,"Al Faisaliyah, Central Jeddah, Jeddah"
1300000,Villa,8,4,300,"Al Shulah, Dammam"
3300000,Villa,11,5,520,"Al Rawdah, East Riyadh, Riyadh"
2500000,Villa,4,6,446,"Al Mahdiyah, West Riyadh, Riyadh"
1050000,Floor,4,4,215,"Al Janadriyah, East Riyadh, Riyadh"
4000000,Villa,5,7,308,"Al Mahdiyah, West Riyadh, Riyadh"
300000,Apartment,2,2,85,"Batha Quraysh, Makkah"
300000,Apartment,3,2,85,"Batha Quraysh, Makkah"
3700000,Villa,6,5,408,"Qurtubah, East Riyadh, Riyadh"
1150000,Apartment,5,4,155,"Al Rawdah, North Jeddah, Jeddah"
850000,Apartment,4,3,150,"Al Nahdah, North Jeddah, Jeddah"
485000,Apartment,4,3,625,"Al Faisaliyah, Central Jeddah, Jeddah"
420000,Apartment,3,3,131,"Al Dar Al Baida, South Riyadh, Riyadh"
1350000,Apartment,6,4,165,"Al Munsiyah, East Riyadh, Riyadh"
620000,Apartment,6,4,183,"Al Jisr, Al Khobar"
1350000,Floor,5,3,186,"Al Munsiyah, East Riyadh, Riyadh"
1100000,Villa,5,5,259,"Tuwaiq, West Riyadh, Riyadh"
1100000,Villa,5,5,269,"Tuwaiq, West Riyadh, Riyadh"
1050000,Floor,4,3,168,"Al Qadisiyah, East Riyadh, Riyadh"
770000,Apartment,4,3,140,"Al Qadisiyah, East Riyadh, Riyadh"
2070600,Villa,5,3,375,"King Faisal, East Riyadh, Riyadh"
1010000,Villa,10,8,637,"Badr, Dammam"
3600000,Building,5,5,495,"Al Aziziyah, North Jeddah, Jeddah"
560000,Apartment,4,4,141,"Al Hamra, Al Khobar"
560000,Apartment,4,4,141,"Al Hamra, Al Khobar"
560000,Apartment,5,5,141,"Al Hamra, Al Khobar"
560000,Apartment,4,4,141,"Al Hamra, Al Khobar"
560000,Apartment,5,5,141,"Al Hamra, Al Khobar"
2500000,Villa,8,7,600,"Al Aziziyah, South Riyadh, Riyadh"
4200000,Villa,10,5,400,"King Fahd, North Riyadh, Riyadh"
1000000,Villa,5,3,250,"King Fahd Suburb, Dammam"
450000,Apartment,2,2,106,"Al Mraikh, North Jeddah, Jeddah"
600000,Apartment,6,5,220,"Al Shulah, Dammam"
490000,Apartment,1,1,172,"Badr, Dammam"
1750000,Villa,6,8,465,"Al Shati Al Sharqi, Dammam"
570000,Floor,3,3,203,"Al Dar Al Baida, South Riyadh, Riyadh"
400000,Apartment,2,3,203,"Al Dar Al Baida, South Riyadh, Riyadh"
3700000,Villa,10,7,389,"Agruba, Al Jubaylah"
880000,Villa,3,4,262,"Okaz, South Riyadh, Riyadh"
740000,Apartment,4,3,117,"Al Rawdah, North Jeddah, Jeddah"
2100000,Villa,4,5,328,"Al Rimal, East Riyadh, Riyadh"
5300000,Villa,4,4,375,"Al Malqa, North Riyadh, Riyadh"
800000,Apartment,4,3,119,"Dhahrat Laban, West Riyadh, Riyadh"
3800000,Villa,4,5,413,"King Abduallah, North Riyadh, Riyadh"
1500000,Rest House,5,4,266,"Al Sawari, North Jeddah, Jeddah"
900000,Villa,5,4,204,"Al Sawari, Al Khobar"
950000,Villa,6,6,251,"King Fahd Suburb, Dammam"
1350000,Apartment,5,4,520,"Al Nahdah, North Jeddah, Jeddah"
650000,Apartment,4,3,112,"Al Rimal, East Riyadh, Riyadh"
1900000,Floor,4,5,257,"Qurtubah, East Riyadh, Riyadh"
350000,Apartment,3,3,900,"Al Safa, North Jeddah, Jeddah"
389000,Apartment,2,2,598,"Al Faisaliyah, Central Jeddah, Jeddah"
415000,Apartment,2,2,580,"Al Salamah, North Jeddah, Jeddah"
285000,Apartment,2,2,1251,"Al Jameah District, South Jeddah, Jeddah"
299000,Apartment,2,2,750,"Al Safa, North Jeddah, Jeddah"
580000,Apartment,3,3,100,"Al Naim, North Jeddah, Jeddah"
365000,Apartment,2,2,625,"Al Faisaliyah, Central Jeddah, Jeddah"
650000,Apartment,4,3,123,"Al Salamah, North Jeddah, Jeddah"
850000,Apartment,4,3,146,"Dhahrat Laban, West Riyadh, Riyadh"
850000,Floor,3,3,212,"Tuwaiq, West Riyadh, Riyadh"
850000,Villa,2,2,105,"Al Suwaidi, West Riyadh, Riyadh"
900000,Apartment,6,4,188,"Al Naim, North Jeddah, Jeddah"
555000,Apartment,6,6,149,"Al Hamra, Al Khobar"
730000,Apartment,5,3,130,"Al Naim, North Jeddah, Jeddah"
330000,Apartment,3,2,88,"Al Shawqiyyah, Makkah"
570000,Apartment,3,3,111,"Al Salamah, North Jeddah, Jeddah"
2200000,Villa,5,4,262,"Al Mahdiyah, West Riyadh, Riyadh"
580000,Apartment,3,4,124,"Al Suwaidi, West Riyadh, Riyadh"
630000,Apartment,4,3,112,"Al Salamah, North Jeddah, Jeddah"
2400000,Villa,7,7,500,"Al Mahdiyah, West Riyadh, Riyadh"
2200000,Villa,5,4,330,"Al Rimal, East Riyadh, Riyadh"
890500,Villa,6,5,250,"King Fahd Suburb, Dammam"
403949,Apartment,3,2,175,"Al Nur, Dammam"
1250000,Floor,4,4,230,"Al Khaleej, East Riyadh, Riyadh"
5100945,Building,10,10,810,"Al Nuzhah, North Jeddah, Jeddah"
900000,Apartment,3,2,135,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,3,3,478,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,5,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
4100000,Villa,6,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
2800000,Villa,7,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
869000,Apartment,3,3,138,"Al Mahdiyah, West Riyadh, Riyadh"
858000,Apartment,3,3,130,"Al Mahdiyah, West Riyadh, Riyadh"
759000,Apartment,3,3,128,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,7,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
3200000,Villa,7,5,300,"Al Mahdiyah, West Riyadh, Riyadh"
1200000,Apartment,4,4,200,"Al Mahdiyah, West Riyadh, Riyadh"
750000,Apartment,3,3,132,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,6,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,6,5,366,"Al Mahdiyah, West Riyadh, Riyadh"
3100000,Villa,7,4,366,"Al Mahdiyah, West Riyadh, Riyadh"
3500000,Apartment,4,4,212,"Al Marwah, North Jeddah, Jeddah"
963000,Villa,11,7,270,"Badr, South Riyadh, Riyadh"
800000,Apartment,3,3,128,"Laban, West Riyadh, Riyadh"
460000,Apartment,4,3,126,"Al Waha, North Jeddah, Jeddah"
550000,Apartment,2,3,87,"Al Saadah, East Riyadh, Riyadh"
1700000,Villa,4,4,420,"Tuwaiq, West Riyadh, Riyadh"
989000,Apartment,3,3,130,"Al Rawdah, East Riyadh, Riyadh"
859000,Apartment,3,3,134,"Al Rimal, East Riyadh, Riyadh"
1500000,Villa,8,6,300,"Tuwaiq, West Riyadh, Riyadh"
3270000,Villa,4,2,263,"Al Narjis, North Riyadh, Riyadh"
1200000,Floor,3,3,156,"Al Bayan Neighborhood, East Riyadh, Riyadh"
950000,Villa,6,6,392,"Al Sheraa, Al Khobar"
1200000,Villa,3,3,215,"Al Rimal, East Riyadh, Riyadh"
3000000,Villa,5,5,338,"Al Rimal, East Riyadh, Riyadh"
400000,Apartment,2,2,51,"Al Rimal, East Riyadh, Riyadh"
1100000,Villa,5,4,311,"Ash Shamiya Al Jadid, Makkah"
1350000,Villa,5,4,300,"Al Rahmanyah, North Jeddah, Jeddah"
1000000,Villa,7,5,261,"Al Riyadh, North Jeddah, Jeddah"
1100000,Villa,1,1,215,"Nubala, Madina"
750000,Apartment,6,5,357,"Al Dhurfah, Khamis Mushait"
1350000,Apartment,4,5,235,"Al Rimal, East Riyadh, Riyadh"
650000,Apartment,4,3,123,"Al Salamah, North Jeddah, Jeddah"
675000,Apartment,3,2,145,"Alawali, West Riyadh, Riyadh"
1450000,Villa,7,3,200,"Al Suwaidi, West Riyadh, Riyadh"
1300000,Villa,5,1,200,"Tuwaiq, West Riyadh, Riyadh"
2100000,Villa,6,4,328,"Al Rimal, East Riyadh, Riyadh"
1350000,Floor,4,4,196,"Al Munsiyah, East Riyadh, Riyadh"
3200000,Villa,4,5,210,"Al Narjis, North Riyadh, Riyadh"
530000,Apartment,5,4,182,"Ash Shamiya Al Jadid, Makkah"
1100000,Villa,6,8,423,"Al Qashashia Al Jadid, Makkah"
570000,Apartment,2,1,115,"Badr, South Riyadh, Riyadh"
670000,Apartment,5,3,162,"Al Nuzhah, North Jeddah, Jeddah"
1900000,Apartment,1,2,101,"Al Shati, North Jeddah, Jeddah"
820000,Apartment,4,3,165,"Al Salamah, North Jeddah, Jeddah"
1450000,Apartment,6,4,216,"Al Zahraa, North Jeddah, Jeddah"
2350000,Villa,5,5,250,"Al Yarmuk, East Riyadh, Riyadh"
4900000,Villa,6,8,390,"Al Qirawan, North Riyadh, Riyadh"
670000,Apartment,3,3,150,"Alawali, West Riyadh, Riyadh"
950000,Villa,8,4,331,"Dirab, West Riyadh, Riyadh"
2000000,Villa,5,6,400,"Al Mahdiyah, West Riyadh, Riyadh"
1300000,Villa,5,6,200,"Tuwaiq, West Riyadh, Riyadh"
2000000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
600,Apartment,6,3,173,"Asharai, Makkah"
515000,Apartment,5,3,157,"Governmental1, Jeddah"
530000,Apartment,4,4,154,"Al Rayaan, North Jeddah, Jeddah"
430000,Apartment,5,3,173,"Badr, South Riyadh, Riyadh"
900000,Apartment,3,3,196,"Dhahrat Laban, West Riyadh, Riyadh"
750000,Apartment,5,3,136,"Al Naim, North Jeddah, Jeddah"
750000,Apartment,5,3,136,"Al Naim, North Jeddah, Jeddah"
750000,Apartment,5,3,136,"Al Naim, North Jeddah, Jeddah"
2400000,Villa,6,5,200,"Al Mahdiyah, West Riyadh, Riyadh"
2100000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
1950000,Villa,5,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
2000000,Villa,4,5,400,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,5,4,400,"Al Mahdiyah, West Riyadh, Riyadh"
860000,Apartment,3,3,138,"Al Mahdiyah, West Riyadh, Riyadh"
860000,Apartment,3,3,157,"Al Mahdiyah, West Riyadh, Riyadh"
2500000,Villa,6,5,245,"Al Mahdiyah, West Riyadh, Riyadh"
2050000,Villa,5,4,400,"Al Mahdiyah, West Riyadh, Riyadh"
1800000,Villa,5,3,200,"Al Mahdiyah, West Riyadh, Riyadh"
2200000,Villa,6,4,210,"Al Mahdiyah, West Riyadh, Riyadh"
8000000,Villa,6,5,500,"Irqah, West Riyadh, Riyadh"
395000,Apartment,3,2,104,"Al Jameah District, South Jeddah, Jeddah"
1800000,Villa,5,3,360,"Al Nahdah, East Riyadh, Riyadh"
550000,Apartment,3,3,128,"Al Zahrah, West Riyadh, Riyadh"
8500000,Building,3,4,525,"Al Salamah, North Jeddah, Jeddah"
820000,Apartment,4,3,165,"Al Salamah, North Jeddah, Jeddah"
1300000,Villa,5,4,375,"Al Dar Al Baida, South Riyadh, Riyadh"
1000000,Villa,11,11,367,"Al Dar Al Baida, South Riyadh, Riyadh"
430000,Apartment,3,3,170,"Badr, South Riyadh, Riyadh"
550000,Apartment,3,3,130,"Al Zahrah, West Riyadh, Riyadh"
690000,Apartment,6,5,219,"Al Dar Al Baida, South Riyadh, Riyadh"
820000,Apartment,5,4,165,"Al Salamah, North Jeddah, Jeddah"
1150000,Floor,2,4,232,"Al Rimal, East Riyadh, Riyadh"
650000,Apartment,3,2,112,"Al Bayan Neighborhood, East Riyadh, Riyadh"
800000,Apartment,3,3,161,"Al Rimal, East Riyadh, Riyadh"
620000,Apartment,3,3,111,"Al Naim, North Jeddah, Jeddah"
650000,Apartment,5,4,163,"As Salamah, Makkah"
680000,Apartment,5,3,137,"Al Salamah, North Jeddah, Jeddah"
680000,Apartment,5,3,136,"Al Salamah, North Jeddah, Jeddah"
650000,Apartment,4,3,124,"Al Salamah, North Jeddah, Jeddah"
780000,Apartment,5,3,176,"Al Salamah, North Jeddah, Jeddah"
780000,Apartment,5,3,176,"Al Salamah, North Jeddah, Jeddah"
1450000,Villa,5,7,300,"Ash Shamiya Al Jadid, Makkah"
2990000,Villa,4,5,624,"Al Fayha, East Riyadh, Riyadh"
590000,Apartment,4,3,111,"Al Salamah, North Jeddah, Jeddah"
350000,Apartment,3,2,105,"Al Aziziyah, South Riyadh, Riyadh"
1129000,Apartment,3,3,184,"Al Nuzhah, North Jeddah, Jeddah"
450000,Apartment,6,3,177,"Badr, South Riyadh, Riyadh"
690000,Apartment,4,4,177,"Badr, South Riyadh, Riyadh"
1100000,Villa,5,4,313,"Al Sawari, Al Khobar"
1100000,Villa,3,3,188,"Al Qadisiyah, East Riyadh, Riyadh"
650000,Floor,5,3,139,"Al Aziziyah, South Riyadh, Riyadh"
1380000,Floor,5,3,168,"Al Munsiyah, East Riyadh, Riyadh"
770000,Apartment,3,3,140,"Al Qadisiyah, East Riyadh, Riyadh"
