Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"5,700,000",Villa,4,4,300 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"580,000",Apartment,3,3,100 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"535,000",Apartment,5,3,142 Sq. M.,"Al Waha, North Jeddah, Jeddah"
"750,000",Floor,5,5,612 Sq. M.,"Ar Rehab, Al Namas"
"1,650,000",Villa,4,3,467 Sq. M.,"Al Bashaer, North Jeddah, Jeddah"
"1,250,000",Villa,5,4,600 Sq. M.,"Al Wurud, Rumah"
"1,850,000",Villa,4,4,500 Sq. M.,"Al Ranuna, Madina"
"3,200,000",Villa,5,5,639 Sq. M.,"Ad Danah Al Janubiyah, Dammam"
"600,000",Apartment,4,3,167 Sq. M.,"Al Suwaidi, West Riyadh, Riyadh"
"3,500,000",Villa,4,5,336 Sq. M.,"Al Yasmin, North Riyadh, Riyadh"
"4,700,000",Villa,6,5,480 Sq. M.,"Al Sahafah, North Riyadh, Riyadh"
"1,600,000",Villa,5,4,362 Sq. M.,"Al Hada District, Al Muzahimiyah Riyadh Region"
"680,000",Apartment,6,4,203 Sq. M.,"Governmental1, Jeddah"
"850,000",Villa,3,3,162 Sq. M.,"Thuqbah, Al Khobar"
"730,000",Apartment,5,3,130 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"3,200,000",Villa,4,5,625 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"3,450,000",Villa,4,4,250 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"730,000",Apartment,4,3,112 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"1,750,000",Villa,6,5,420 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,300,000",Villa,4,5,300 Sq. M.,"Al Khuzami District, Al Ahsa"
"7,000,000",Rest House,6,1,"1,475 Sq. M.","Al Rimal, East Riyadh, Riyadh"
"9,000,000",Villa,4,4,650 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"1,700,000",Villa,6,7,200 Sq. M.,"Al Faruq, Central Riyadh, Riyadh"
"1,600,000",Villa,7,7,330 Sq. M.,"Al Rabwa, Al Hofuf Eastern Region"
"740,000",Apartment,4,3,114 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"580,000",Apartment,3,3,100 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"570,000",Apartment,3,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"730,000",Apartment,4,3,112 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"829,000",Apartment,3,3,145 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
680,Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"1,100,000",Villa,3,3,219 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"950,000",Floor,3,3,500 Sq. M.,"Shubra, West Riyadh, Riyadh"
"800,000",Floor,3,3,500 Sq. M.,"Shubra, West Riyadh, Riyadh"
"1,300,000",Villa,7,5,375 Sq. M.,"Shubra, West Riyadh, Riyadh"
"1,109,000",Apartment,3,3,151 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,150,000",Villa,11,7,472 Sq. M.,"Al Rabie, Khamis Mushait"
"5,000,000",Villa,11,7,480 Sq. M.,"Al Sahafah, North Riyadh, Riyadh"
"2,400,000",Villa,6,5,765 Sq. M.,"Al Hussam, Dammam"
"1,500,000",Villa,6,5,328 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,350,000",Villa,6,5,200 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"950,000",Floor,6,4,360 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"2,200,000",Villa,6,6,800 Sq. M.,"Al Tahliyah, Al Khobar"
"3,800,000",Building,3,3,900 Sq. M.,"Al Shati Al Sharqi, Dammam"
"461,951",Apartment,3,3,164 Sq. M.,"Al Nur, Dammam"
"876,800",Villa,4,3,250 Sq. M.,"King Fahd Suburb, Dammam"
"475,000",Apartment,3,2,183 Sq. M.,"Al Nur, Dammam"
"440,000",Apartment,3,2,177 Sq. M.,"Al Nur, Dammam"
"404,503",Apartment,3,2,178 Sq. M.,"Al Nur, Dammam"
"550,000",Apartment,5,3,216 Sq. M.,"Al Muhammadiyah 2, Jazan"
50,Apartment,4,3,147 Sq. M.,"King Fahd, Madina"
"1,200,000",Floor,5,3,277 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,500,000",Villa,6,5,360 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"943,000",Villa,5,7,304 Sq. M.,"Al Manar, Unayzah"
"891,000",Apartment,3,2,142 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"891,000",Apartment,3,2,142 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"750,000",Apartment,3,5,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"750,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,100,000",Villa,5,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,5,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"850,000",Apartment,3,3,150 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,980,000",Villa,6,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,6,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,6,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,5,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,200,000",Villa,3,3,270 Sq. M.,"Badr, South Riyadh, Riyadh"
"7,000,000",Villa,5,5,"1,200 Sq. M.","Dhahrat Laban, West Riyadh, Riyadh"
"650,000",Apartment,3,2,131 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"2,300,000",Villa,9,7,300 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,450,000",Villa,6,3,302 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,500,000",Villa,5,5,215 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"750,000",Apartment,4,3,130 Sq. M.,"Laban, West Riyadh, Riyadh"
"7,000,000",Villa,7,7,800 Sq. M.,"Laban, West Riyadh, Riyadh"
"890,000",Villa,7,5,353 Sq. M.,"Ar Rehab 3, Jazan"
"680,000",Apartment,5,3,137 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"985,000",Apartment,3,3,151 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"290,000",Rest House,4,3,700 Sq. M.,"Al Rawabi, Buraydah Al Qassim Region"
"680,000",Apartment,2,3,600 Sq. M.,"Al Salam, Madina"
"1,200,000",Villa,5,4,345 Sq. M.,"Al Jameyeen, Al Hofuf Eastern Region"
"600,000",Apartment,6,5,203 Sq. M.,"Al Yaqoot, Abha"
"3,200,000",Villa,7,8,"4,980 Sq. M.","Qurtubah, East Riyadh, Riyadh"
"980,000",Floor,3,4,158 Sq. M.,"Al Saadah, East Riyadh, Riyadh"
"2,850,000",Villa,6,9,300 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"3,000,000",Villa,6,5,500 Sq. M.,"King Faisal, East Riyadh, Riyadh"
"580,000",Floor,3,2,170 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,100,000",Villa,11,6,378 Sq. M.,"An Noor, Jazan"
"1,109,000",Apartment,3,3,151 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"4,500,000",Residential Building,11,11,550 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"360,000",Apartment,1,1,64 Sq. M.,"Al Marwa, South Riyadh, Riyadh"
"630,000",Apartment,4,3,112 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"1,200,000",Floor,5,4,713 Sq. M.,"King Khalid District, Unayzah"
"800,000",Villa,5,4,731 Sq. M.,"Al Ulayya, Unayzah"
"900,000",Apartment,6,4,188 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"730,000",Apartment,4,3,112 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"979,000",Apartment,3,2,120 Sq. M.,"Al Rawdah, East Riyadh, Riyadh"
"950,000",Floor,3,4,244 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"7,500,000",Villa,7,9,750 Sq. M.,"Al Nuzhah, Dammam"
"829,000",Apartment,3,3,145 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"999,000",Apartment,3,3,184 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"550,000",Apartment,5,3,128 Sq. M.,"Al Zahrah, West Riyadh, Riyadh"
"797,000",Apartment,3,3,88 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"730,000",Apartment,3,3,141 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"800,000",Floor,3,3,194 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,200,000",Apartment,2,2,187 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,200,000",Floor,4,4,432 Sq. M.,"Al Murjan, East Riyadh, Riyadh"
"1,100,000",Villa,4,6,268 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"986,000",Villa,11,7,800 Sq. M.,"Al Shefaa, Hail"
"250,000",Villa,4,2,330 Sq. M.,"Al Aziziyah, Hafar Al Batin"
"1,222,735",Villa,6,7,333 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"1,350,000",Villa,6,6,400 Sq. M.,"Al Uraija Al Gharbiyah, West Riyadh, Riyadh"
"1,350,000",Villa,6,7,281 Sq. M.,"King Fahd Suburb, Dammam"
"1,950,000",Villa,11,5,483 Sq. M.,"Al Anabis, Madina"
"1,300,000",Apartment,3,4,167 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"3,000,000",Villa,5,6,270 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,550,000",Floor,5,6,206 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,000,000",Floor,3,3,163 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"860,000",Apartment,4,4,184 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,000,000",Villa,4,3,250 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"2,800,000",Villa,5,3,448 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"1,110,000",Floor,4,3,185 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"4,200,000",Villa,5,4,300 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"600,300",Residential Land,1,1,207 Sq. M.,"Al Kair District, North Riyadh, Riyadh"
"480,000",Apartment,3,3,180 Sq. M.,"Badr, South Riyadh, Riyadh"
"2,000",Villa,8,6,550 Sq. M.,"Al Marwa, South Riyadh, Riyadh"
"2,100,000",Villa,4,6,328 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,500,000",Villa,4,4,375 Sq. M.,"Okaz, South Riyadh, Riyadh"
"3,400,000",Villa,5,9,250 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"900,000",Rest House,4,3,"5,250 Sq. M.","Amal District, Al Bukayriyah"
"1,000,000",Floor,3,4,165 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,100,000",Floor,4,4,170 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"650,000",Apartment,1,1,123 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"650,000",Apartment,1,1,123 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"1,130,000",Apartment,4,3,125 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"650,000",Apartment,3,3,171 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"450,000",Apartment,4,3,122 Sq. M.,"Al Waha, North Jeddah, Jeddah"
"1,750,000",Floor,4,5,621 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"680,000",Apartment,3,4,133 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"500,000",Apartment,4,3,146 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"455,000",Residential Land,3,2,"1,250 Sq. M.","Al Salamah, North Jeddah, Jeddah"
"6,000",Residential Land,3,3,"1,250 Sq. M.","Al Salamah, North Jeddah, Jeddah"
"1,250,000",Floor,3,4,203 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"1,250,000",Floor,3,4,203 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"270,000",Residential Land,1,1,630 Sq. M.,"Prince Sultan bin Abdulaziz, Al Majmaah Riyadh Region"
"750,000",Residential Land,9,10,300 Sq. M.,"Al Wasam, Riyadh"
"1,080,000",Villa,6,5,240 Sq. M.,"Al Uraija Al Wusta, West Riyadh, Riyadh"
"950,000",Floor,3,4,169 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"3,500,000",Villa,11,6,500 Sq. M.,"Agruba, Al Jubaylah"
"1,500,000",Apartment,3,3,143 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"4,850,000",Villa,10,7,550 Sq. M.,"Ishbiliyah, East Riyadh, Riyadh"
"1,100,000",Apartment,5,3,196 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"800,000",Apartment,6,5,170 Sq. M.,"Al Bawadi, North Jeddah, Jeddah"
"680,000",Apartment,5,3,180 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"3,800,000",Villa,4,4,400 Sq. M.,"King Fahd, Makkah"
"770,000",Villa,5,4,270 Sq. M.,"King Fahd District, Unayzah"
"1,550,000",Villa,8,5,300 Sq. M.,"Al Salehiyah, North Jeddah, Jeddah"
"1,200,000",Villa,6,6,300 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"750,000",Apartment,3,2,166 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,300,000",Villa,7,5,280 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"2,400,000",Villa,6,5,639 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"660,000",Apartment,4,3,134 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"3,800,000",Villa,11,7,475 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,200,000",Floor,4,3,232 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,420,000",Residential Land,1,1,945 Sq. M.,"Al Nahdah, Dammam"
"1,350,000",Villa,6,6,452 Sq. M.,"Al Sawari, Al Khobar"
"3,000,000",Villa,6,10,437 Sq. M.,"Al Sheraa, Al Khobar"
"2,350,000",Villa,6,6,250 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"1,350,000",Villa,6,9,452 Sq. M.,"Al Sawari, Al Khobar"
"2,000,000",Rest House,4,3,"1,770 Sq. M.","Dst C7, Huraymila"
"1,030,000",Villa,6,5,250 Sq. M.,"King Fahd Suburb, Dammam"
"1,000,000",Villa,7,6,205 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"850,000",Villa,5,6,592 Sq. M.,"Al Qadisiyah, Al Badayea Al Qassim Region"
"2,100,000",Villa,5,5,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"950,000",Rest House,5,5,617 Sq. M.,"Al Salam, Madina"
"2,750,000",Villa,5,5,309 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"600,000",Apartment,3,3,166 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"700,000",Rest House,1,1,"5,000 Sq. M.",Al Hazm w Bataynah
"1,250,000",Floor,4,4,410 Sq. M.,"Al Danah, Al Hofuf Eastern Region"
"1,100,000",Floor,4,3,633 Sq. M.,"Al arfaa Al garbi, Taif"
"820,000",Villa,7,6,200 Sq. M.,"Al Danah, Al Hofuf Eastern Region"
"550,000",Apartment,3,4,207 Sq. M.,"Al Muhammadiyah 1, Jazan"
"700,000",Apartment,3,3,199 Sq. M.,"Al Muhammadiyah 2, Jazan"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"620,000",Apartment,3,3,111 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"850,000",Villa,1,1,592 Sq. M.,"Al Qadisiyah, Al Badayea Al Qassim Region"
"700,000",Villa,5,4,310 Sq. M.,"Al Wafa Scheme, North Jeddah, Jeddah"
"1,480,000",Villa,3,4,300 Sq. M.,"Al Yaqoot, Abha"
"1,150,000",Floor,1,2,400 Sq. M.,"Al Danah, Al Hofuf Eastern Region"
"550,000",Apartment,7,6,240 Sq. M.,"Al Danah, Al Hofuf Eastern Region"
"720,000",Floor,3,7,578 Sq. M.,"King Fahd Suburb, Dammam"
"800,000",Apartment,3,3,154 Sq. M.,"Al Khour, Al Khobar"
"1,700,000",Villa,7,6,225 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,000,000",Floor,6,5,202 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,170,000",Villa,5,4,241 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"500,000",Apartment,4,3,130 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"550,000",Apartment,1,1,233 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,300,000",Floor,5,4,162 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"780,000",Apartment,4,3,136 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"4,700,000",Villa,4,4,405 Sq. M.,"Al Sahafah, North Riyadh, Riyadh"
"750,000",Floor,3,3,179 Sq. M.,"Okaz, South Riyadh, Riyadh"
"6,000,000",Rest House,1,1,"3,000 Sq. M.","Al Ammariyah Farms, Al Ammariyah Riyadh Region"
"900,000",Apartment,6,5,219 Sq. M.,"Al Sawari, North Jeddah, Jeddah"
"900,000",Apartment,6,5,219 Sq. M.,"Al Sawari, North Jeddah, Jeddah"
"2,500,000",Villa,9,6,575 Sq. M.,"Al Samer, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"750,000",Apartment,5,3,136 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"2,250,000",Villa,4,4,720 Sq. M.,"Al Qaswa, Madina"
"2,100,000",Villa,4,4,433 Sq. M.,"Al Ranuna, Madina"
"1,500,000",Villa,7,5,437 Sq. M.,"Bani Bayadah, Madina"
"1,500,000",Villa,8,5,315 Sq. M.,"Ayn Al Khif, Madina"
"2,400,000",Villa,6,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,150,000",Villa,7,6,300 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"620,000",Floor,3,4,500 Sq. M.,"Al Safa, Unayzah"
"2,100,000",Villa,5,5,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,150,000",Villa,5,5,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,900,000",Villa,5,5,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,5,3,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,4,4,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,850,000",Villa,6,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"750,000",Floor,7,6,211 Sq. M.,"King Fahd Suburb, Dammam"
"710,000",Villa,7,6,296 Sq. M.,"Al Rabiyah, Al Hofuf Eastern Region"
"610,000",Apartment,3,3,236 Sq. M.,"Al safa Al Thani, Algorn, Al Ahsa"
"395,000",Apartment,3,3,106 Sq. M.,"Al Jameah District, South Jeddah, Jeddah"
"880,000",Floor,8,5,625 Sq. M.,Reghwah
"2,000,000",Villa,5,5,264 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,700,000",Villa,6,5,625 Sq. M.,"Al Suwaidi, West Riyadh, Riyadh"
"1,150,000",Villa,7,5,300 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"450,000",Apartment,5,3,149 Sq. M.,"Badr, South Riyadh, Riyadh"
"685,000",Apartment,3,3,180 Sq. M.,"Alawali, West Riyadh, Riyadh"
"4,000,000",Villa,6,5,525 Sq. M.,"Ishbiliyah, East Riyadh, Riyadh"
"658,000",Apartment,4,2,346 Sq. M.,"Taybay, Dammam"
"450,000",Apartment,4,2,207 Sq. M.,"Al Zahra, Al Qatif"
"1,700,000",Villa,6,2,379 Sq. M.,"Taybay, Dammam"
"700,000",Villa,8,5,250 Sq. M.,"King Fahd Suburb, Dammam"
"1,600,000",Villa,6,7,463 Sq. M.,"Al Safa, Dammam"
"580,000",Apartment,3,4,124 Sq. M.,"Al Suwaidi, West Riyadh, Riyadh"
"1,050,000",Apartment,3,3,153 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"520,000",Apartment,5,4,239 Sq. M.,"North Al Tadamun, Khamis Mushait"
"7,500,000",Residential Building,10,10,310 Sq. M.,"Al Olaya, North Riyadh, Riyadh"
"700,000",Villa,3,4,287 Sq. M.,"Al Rayyan, Buraydah Al Qassim Region"
"420,000",Apartment,3,3,170 Sq. M.,"Badr, South Riyadh, Riyadh"
"450,000",Apartment,3,3,169 Sq. M.,"Badr, South Riyadh, Riyadh"
"1,200,000",Floor,4,4,200 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"620,000",Apartment,3,3,111 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"2,700,000",Villa,5,5,450 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"590,000",Apartment,3,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"680,000",Apartment,5,4,170 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"927,000",Apartment,3,4,192 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"590,000",Apartment,3,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"670,000",Apartment,5,4,170 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"430,000",Apartment,3,3,99 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"600,000",Apartment,4,3,149 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"550,000",Apartment,3,3,128 Sq. M.,"Al Zahrah, West Riyadh, Riyadh"
"950,000",Apartment,5,4,180 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"2,100,000",Villa,5,3,300 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"4,800,000",Villa,5,4,500 Sq. M.,"Al Rafiah, West Riyadh, Riyadh"
"2,200,000",Villa,5,4,312 Sq. M.,"Ishbiliyah, East Riyadh, Riyadh"
"1,400,000",Apartment,4,4,188 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"530,000",Residential Building,11,7,"1,964 Sq. M.","Badr, South Riyadh, Riyadh"
"6,000,000",Villa,10,6,702 Sq. M.,"Dhahrat Al Awdat Gharb, Al Diriyah"
"900,000",Villa,6,6,200 Sq. M.,"Al Frosyah, South Jeddah, Jeddah"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"840,000",Floor,4,3,335 Sq. M.,"Dahiat Namar, West Riyadh, Riyadh"
"6,100,000",Residential Building,11,7,810 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"3,800,000",Villa,8,7,400 Sq. M.,"Al Aqiq, North Riyadh, Riyadh"
"4,000,000",Villa,7,3,200 Sq. M.,"King Khalid International Airport, North Riyadh, Riyadh"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"3,000,000",Villa,11,5,405 Sq. M.,"Al Fayha, East Riyadh, Riyadh"
"650,000",Apartment,5,3,124 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"900,000",Villa,8,5,240 Sq. M.,"Madinah Industrial City, Madina"
"2,950,000",Villa,5,5,319 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,500,000",Floor,5,2,360 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"550,000",Floor,4,4,212 Sq. M.,"Badr, South Riyadh, Riyadh"
"600,000",Apartment,3,3,86 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"820,000",Apartment,5,3,165 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"680,000",Apartment,5,3,137 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"650,000",Apartment,4,3,124 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"570,000",Apartment,3,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"630,000",Apartment,4,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"720,000",Villa,6,5,211 Sq. M.,"Al Ghnamiah, South Riyadh, Riyadh"
"590,000",Apartment,3,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"1,039,000",Apartment,3,4,231 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"1,039,000",Apartment,3,4,231 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"1,079,000",Apartment,3,3,184 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"899,000",Apartment,3,3,170 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"1,000,000",Villa,8,4,600 Sq. M.,"As Salam, Howta Bani Tamim"
"2,000,000",Villa,5,4,450 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,380,000",Floor,5,3,168 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"680,000",Apartment,5,3,136 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"770,000",Apartment,4,3,140 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"750,000",Apartment,5,4,164 Sq. M.,"Al Fayhaa, North Jeddah, Jeddah"
"830,000",Apartment,5,4,165 Sq. M.,"Al Rehab, North Jeddah, Jeddah"
"750,000",Apartment,5,4,163 Sq. M.,"Al Fayhaa, North Jeddah, Jeddah"
"1,000,000",Apartment,3,3,192 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"3,300,000",Villa,4,5,339 Sq. M.,"King Abdulaziz District, East Riyadh, Riyadh"
"800,000",Apartment,4,3,125 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"927,000",Apartment,3,3,193 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,100,000",Apartment,4,3,140 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"730,000",Apartment,3,3,141 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"420,000",Villa,4,6,250 Sq. M.,"Al Manar, Unayzah"
"700,000",Apartment,5,3,150 Sq. M.,"Al Rehab, North Jeddah, Jeddah"
"390,000",Apartment,4,3,133 Sq. M.,"Al Nur, Dammam"
"1,700,000",Villa,6,5,368 Sq. M.,"Al Tahliyah, Al Khobar"
"465,000",Apartment,2,2,"1,049 Sq. M.","Al Rawdah, North Jeddah, Jeddah"
"480,000",Apartment,3,3,130 Sq. M.,"Badr, South Riyadh, Riyadh"
