Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
580000,APARTMENT,6,5,203,OTHER
1400000,VILLA,4,4,240,OTHER
800000,VILLA,8,7,437,OTHER
750000,APARTMENT,4,3,169,OTHER
770000,APARTMENT,5,4,257,OTHER
2500000,VILLA,4,5,350,"AL RIMAL, EAST RIYADH, RIYADH"
600000,APARTMENT,3,3,93,"AL RIMAL, EAST RIYADH, RIYADH"
600000,APARTMENT,2,3,88,"AL RIMAL, EAST RIYADH, RIYADH"
1300000,VILLA,4,5,262,OTHER
1250000,FLOOR,6,4,236,OTHER
650000,APARTMENT,3,2,104,"TUWAIQ, WEST RIYADH, RIYADH"
680000,APARTMENT,3,3,181,"TUWAIQ, WEST RIYADH, RIYADH"
650000,APARTMENT,3,3,104,"TUWAIQ, WEST RIYADH, RIYADH"
6000000,VILLA,7,6,635,"AL RIMAL, EAST RIYADH, RIYADH"
3600000,VILLA,4,4,250,"AL NARJIS, NORTH RIYADH, RIYADH"
5500000,VILLA,5,5,704,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1200000,VILLA,6,6,220,OTHER
650000,APARTMENT,3,4,176,OTHER
875000,FLOOR,5,4,199,OTHER
970000,APARTMENT,5,4,177,OTHER
350000,APARTMENT,2,2,79,OTHER
5300000,VILLA,5,5,400,OTHER
2200000,APARTMENT,3,5,242,OTHER
1050000,VILLA,5,6,237,"BADR, SOUTH RIYADH, RIYADH"
565000,APARTMENT,4,3,134,"TUWAIQ, WEST RIYADH, RIYADH"
650000,APARTMENT,2,4,1050,OTHER
1250000,VILLA,6,6,345,OTHER
690000,APARTMENT,5,3,1110,OTHER
550000,APARTMENT,5,2,898,OTHER
930000,VILLA,5,6,307,OTHER
760000,FLOOR,3,3,168,"BADR, SOUTH RIYADH, RIYADH"
900000,FLOOR,3,3,189,"TUWAIQ, WEST RIYADH, RIYADH"
600000,FLOOR,3,4,249,"BADR, SOUTH RIYADH, RIYADH"
900000,APARTMENT,6,5,238,OTHER
1100000,FLOOR,5,4,240,OTHER
750000,APARTMENT,4,3,238,OTHER
1200000,VILLA,6,5,400,OTHER
570000,FLOOR,3,2,165,OTHER
650000,APARTMENT,2,2,901,OTHER
1000000,VILLA,5,5,200,OTHER
750000,APARTMENT,3,3,238,OTHER
1349000,APARTMENT,3,3,803,"AL ARID, NORTH RIYADH, RIYADH"
1400000,VILLA,5,4,640,OTHER
1300000,APARTMENT,3,3,113,"AL NARJIS, NORTH RIYADH, RIYADH"
2187500,VILLA,9,7,875,OTHER
2200000,VILLA,7,5,250,"AL RIMAL, EAST RIYADH, RIYADH"
3450000,VILLA,3,2,250,"AL NARJIS, NORTH RIYADH, RIYADH"
1750000,FLOOR,5,4,397,"AL NARJIS, NORTH RIYADH, RIYADH"
1100000,APARTMENT,4,2,102,OTHER
1600000,APARTMENT,5,4,226,OTHER
1250000,VILLA,5,7,300,"TUWAIQ, WEST RIYADH, RIYADH"
2900000,VILLA,3,3,300,"AL MUNSIYAH, EAST RIYADH, RIYADH"
5800000,VILLA,8,7,625,OTHER
2500000,VILLA,4,3,420,"AL RIMAL, EAST RIYADH, RIYADH"
475000,APARTMENT,4,3,137,"BADR, SOUTH RIYADH, RIYADH"
1500000,FLOOR,4,5,630,OTHER
750000,FLOOR,3,3,227,"AL JANADRIYAH, EAST RIYADH, RIYADH"
4050400,REST HOUSE,4,3,10126,OTHER
1350000,VILLA,6,6,300,OTHER
950000,APARTMENT,5,3,194,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
2000000,VILLA,4,4,250,OTHER
3600000,VILLA,4,5,250,"AL NARJIS, NORTH RIYADH, RIYADH"
1750000,FLOOR,3,4,221,"AL NARJIS, NORTH RIYADH, RIYADH"
650000,FLOOR,3,3,450,OTHER
4000000,VILLA,5,3,313,OTHER
4000000,VILLA,5,5,313,OTHER
800000,APARTMENT,4,2,135,OTHER
560000,APARTMENT,3,3,172,OTHER
700000,APARTMENT,4,3,1050,OTHER
2300000,VILLA,5,4,390,OTHER
1900000,VILLA,6,4,600,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1550000,VILLA,6,4,584,OTHER
1000000,FLOOR,5,3,315,OTHER
1300000,APARTMENT,3,3,124,"AL NARJIS, NORTH RIYADH, RIYADH"
2000000,VILLA,4,7,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,4,5,300,OTHER
1450000,VILLA,7,4,240,OTHER
800000,APARTMENT,3,3,186,OTHER
7000000,VILLA,8,6,561,OTHER
1030000,FLOOR,4,3,150,"AL RIMAL, EAST RIYADH, RIYADH"
1390000,FLOOR,3,3,155,"AL NARJIS, NORTH RIYADH, RIYADH"
1900000,VILLA,6,5,350,"AL JANADRIYAH, EAST RIYADH, RIYADH"
3000000,VILLA,5,6,300,"AL ARID, NORTH RIYADH, RIYADH"
560000,APARTMENT,3,3,199,"BADR, SOUTH RIYADH, RIYADH"
690000,APARTMENT,3,4,153,OTHER
1190000,VILLA,9,7,300,OTHER
300000,REST HOUSE,2,3,700,OTHER
550000,VILLA,6,5,588,OTHER
800000,VILLA,7,6,579,OTHER
860000,VILLA,7,6,480,OTHER
580000,VILLA,6,5,500,OTHER
280000,VILLA,7,5,1111,OTHER
450000,VILLA,5,5,672,OTHER
550000,VILLA,7,3,588,OTHER
800000,VILLA,7,3,579,OTHER
1100000,FLOOR,5,4,627,"TUWAIQ, WEST RIYADH, RIYADH"
850000,FLOOR,3,4,221,"AL JANADRIYAH, EAST RIYADH, RIYADH"
690000,FLOOR,3,4,176,"OKAZ, SOUTH RIYADH, RIYADH"
1900000,VILLA,7,6,300,OTHER
1000000,VILLA,7,1,368,OTHER
1200000,VILLA,4,3,381,OTHER
650000,APARTMENT,7,6,160,OTHER
970000,VILLA,5,4,310,OTHER
1350000,VILLA,5,4,339,OTHER
1050000,VILLA,6,5,367,OTHER
850000,APARTMENT,6,5,208,OTHER
1050000,VILLA,5,4,352,OTHER
700000,FLOOR,7,6,196,"TUWAIQ, WEST RIYADH, RIYADH"
530000,APARTMENT,3,3,202,OTHER
750000,APARTMENT,7,5,226,OTHER
1050000,VILLA,7,5,372,OTHER
1550000,VILLA,7,6,450,OTHER
1150000,VILLA,7,6,250,OTHER
630000,APARTMENT,7,6,218,OTHER
1300000,FLOOR,7,3,247,OTHER
1160000,FLOOR,7,6,145,"AL MUNSIYAH, EAST RIYADH, RIYADH"
700000,FLOOR,7,6,258,OTHER
1200000,VILLA,5,5,292,OTHER
560000,APARTMENT,7,5,222,OTHER
750000,APARTMENT,4,3,140,OTHER
2300000,VILLA,5,5,468,OTHER
800000,FLOOR,1,1,300,OTHER
1300000,VILLA,7,5,409,OTHER
1350000,VILLA,4,2,478,OTHER
1250000,VILLA,8,7,240,OTHER
1450000,VILLA,8,7,330,OTHER
1050000,VILLA,7,6,200,OTHER
400000,VILLA,3,2,630,OTHER
450000,REST HOUSE,5,3,142709,OTHER
900000,VILLA,6,5,360,OTHER
850000,VILLA,5,4,310,OTHER
1000000,VILLA,6,5,600,OTHER
1250000,VILLA,6,5,443,OTHER
850000,VILLA,6,5,506,OTHER
620000,APARTMENT,5,4,174,OTHER
950000,VILLA,3,3,323,OTHER
1750000,VILLA,4,3,453,OTHER
1200000,VILLA,7,6,312,OTHER
1270000,VILLA,4,4,297,OTHER
650000,APARTMENT,6,5,170,OTHER
725000,APARTMENT,5,4,171,OTHER
1400000,VILLA,4,4,312,OTHER
690000,VILLA,5,4,233,OTHER
2500000,REST HOUSE,4,3,487,OTHER
900000,VILLA,6,5,357,OTHER
950000,VILLA,5,4,349,OTHER
1800000,VILLA,5,3,400,OTHER
2000000,VILLA,11,7,469,OTHER
1600000,REST HOUSE,1,1,1154,OTHER
2000000,VILLA,8,5,800,OTHER
1000000,VILLA,5,4,189,OTHER
1200000,REST HOUSE,2,1,875,OTHER
620000,APARTMENT,1,1,111,OTHER
950000,VILLA,5,3,550,OTHER
260000,APARTMENT,3,2,138,OTHER
155000,REST HOUSE,1,1,368,OTHER
570000,VILLA,4,4,500,OTHER
660000,APARTMENT,6,5,306,OTHER
870000,APARTMENT,5,4,224,OTHER
600000,APARTMENT,7,6,209,OTHER
1050000,VILLA,7,6,380,OTHER
520000,APARTMENT,3,3,190,OTHER
650000,FLOOR,5,4,221,OTHER
480000,APARTMENT,3,3,207,OTHER
370000,APARTMENT,3,3,197,OTHER
570000,APARTMENT,3,3,259,OTHER
1200000,VILLA,8,5,375,OTHER
800000,FLOOR,5,4,276,"AL RIMAL, EAST RIYADH, RIYADH"
800000,FLOOR,5,3,236,"AL RIMAL, EAST RIYADH, RIYADH"
700000,FLOOR,5,4,170,"AL JANADRIYAH, EAST RIYADH, RIYADH"
850000,FLOOR,5,4,210,"AL JANADRIYAH, EAST RIYADH, RIYADH"
2250000,VILLA,7,6,300,"AL RIMAL, EAST RIYADH, RIYADH"
2400000,VILLA,7,6,450,"AL RIMAL, EAST RIYADH, RIYADH"
600000,APARTMENT,4,4,233,"AL RIMAL, EAST RIYADH, RIYADH"
980000,FLOOR,5,4,236,"AL RIMAL, EAST RIYADH, RIYADH"
750000,APARTMENT,4,3,130,OTHER
1500000,FLOOR,6,4,202,"AL RIMAL, EAST RIYADH, RIYADH"
750000,FLOOR,5,4,147,OTHER
900000,FLOOR,5,4,210,"AL RIMAL, EAST RIYADH, RIYADH"
980000,FLOOR,5,4,227,"AL JANADRIYAH, EAST RIYADH, RIYADH"
820000,APARTMENT,4,3,1800,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1050000,APARTMENT,5,3,174,"AL MAHDIYAH, WEST RIYADH, RIYADH"
785000,APARTMENT,4,3,130,"AL MAHDIYAH, WEST RIYADH, RIYADH"
650000,VILLA,3,3,241,"BADR, SOUTH RIYADH, RIYADH"
1400000,VILLA,6,5,320,"TUWAIQ, WEST RIYADH, RIYADH"
650000,VILLA,5,3,242,"BADR, SOUTH RIYADH, RIYADH"
850000,APARTMENT,5,1,186,"TUWAIQ, WEST RIYADH, RIYADH"
490000,APARTMENT,3,3,157,OTHER
750000,VILLA,5,7,250,OTHER
530000,APARTMENT,5,5,213,OTHER
800000,FLOOR,3,3,217,OTHER
1400000,VILLA,3,2,198,"OKAZ, SOUTH RIYADH, RIYADH"
780000,FLOOR,5,4,209,"BADR, SOUTH RIYADH, RIYADH"
1100000,FLOOR,5,3,627,"TUWAIQ, WEST RIYADH, RIYADH"
700000,FLOOR,5,4,209,"BADR, SOUTH RIYADH, RIYADH"
800000,FLOOR,5,4,217,OTHER
650000,FLOOR,5,4,209,"BADR, SOUTH RIYADH, RIYADH"
740000,FLOOR,5,4,200,"BADR, SOUTH RIYADH, RIYADH"
1200000,VILLA,5,3,301,"BADR, SOUTH RIYADH, RIYADH"
800000,FLOOR,3,4,217,OTHER
850000,FLOOR,5,4,160,"OKAZ, SOUTH RIYADH, RIYADH"
700000,FLOOR,5,4,159,"OKAZ, SOUTH RIYADH, RIYADH"
650000,FLOOR,3,4,209,"BADR, SOUTH RIYADH, RIYADH"
1550000,VILLA,4,3,200,"TUWAIQ, WEST RIYADH, RIYADH"
930000,FLOOR,3,2,198,OTHER
3400000,VILLA,4,4,270,"AL NARJIS, NORTH RIYADH, RIYADH"
1400000,VILLA,5,4,200,OTHER
2500000,VILLA,6,5,400,OTHER
1500000,VILLA,5,5,262,OTHER
1750000,VILLA,5,5,312,OTHER
1850000,VILLA,3,3,312,OTHER
1190000,VILLA,6,3,200,OTHER
300000,APARTMENT,3,2,67,OTHER
1550000,VILLA,5,5,262,OTHER
550000,APARTMENT,7,3,213,OTHER
1070000,VILLA,6,4,200,OTHER
4000000,VILLA,5,4,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1200000,APARTMENT,3,2,140,OTHER
670000,APARTMENT,5,3,210,OTHER
1600000,VILLA,6,6,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,5,4,900,OTHER
1700000,VILLA,5,6,328,OTHER
1700000,VILLA,5,5,407,OTHER
900000,FLOOR,4,5,110,"TUWAIQ, WEST RIYADH, RIYADH"
1300000,VILLA,4,3,322,"TUWAIQ, WEST RIYADH, RIYADH"
810000,VILLA,5,4,153,"TUWAIQ, WEST RIYADH, RIYADH"
500000,APARTMENT,5,3,180,OTHER
1300000,VILLA,3,4,232,OTHER
1800000,VILLA,5,5,360,OTHER
2100000,VILLA,6,5,613,OTHER
1350000,VILLA,6,5,337,OTHER
500000,APARTMENT,4,3,135,OTHER
950000,VILLA,5,4,550,OTHER
1300000,FLOOR,6,5,375,OTHER
700000,FLOOR,6,5,371,OTHER
830000,APARTMENT,5,5,175,OTHER
500000,APARTMENT,4,3,172,OTHER
1250000,REST HOUSE,5,4,400,OTHER
750000,APARTMENT,4,3,137,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2400000,VILLA,6,5,592,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3300000,VILLA,7,5,360,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2400000,VILLA,6,5,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,7,5,309,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1800000,VILLA,7,7,450,OTHER
900000,APARTMENT,3,3,127,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2900000,VILLA,6,5,494,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,3,3,100,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3300000,VILLA,7,6,360,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2400000,VILLA,5,5,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,3,2,125,"AL MAHDIYAH, WEST RIYADH, RIYADH"
4200000,VILLA,7,6,457,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2600000,VILLA,7,6,550,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3150000,VILLA,7,6,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,7,6,308,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1800000,VILLA,5,4,423,"AL MAHDIYAH, WEST RIYADH, RIYADH"
4200000,VILLA,6,5,457,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1750000,VILLA,6,5,220,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3900000,VILLA,8,5,470,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3150000,VILLA,7,5,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
4200000,VILLA,7,5,457,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,4,3,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2700000,VILLA,6,5,250,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2150000,VILLA,5,4,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3200000,VILLA,5,5,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
7500000,VILLA,5,5,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1950000,VILLA,3,3,260,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1850000,VILLA,3,3,138,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1250000,VILLA,7,3,275,"TUWAIQ, WEST RIYADH, RIYADH"
700000,APARTMENT,3,2,134,OTHER
550000,APARTMENT,4,3,176,"BADR, SOUTH RIYADH, RIYADH"
3500000,VILLA,4,3,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
520000,APARTMENT,7,6,142,OTHER
680000,FLOOR,7,6,688,OTHER
1200000,VILLA,5,5,640,OTHER
890000,APARTMENT,3,4,190,OTHER
750000,APARTMENT,4,3,115,OTHER
1600000,APARTMENT,1,2,88,OTHER
750000,APARTMENT,2,2,129,OTHER
1250000,VILLA,7,6,300,"BADR, SOUTH RIYADH, RIYADH"
2000000,VILLA,10,7,625,OTHER
2600000,VILLA,11,5,420,"OKAZ, SOUTH RIYADH, RIYADH"
3900000,VILLA,9,6,375,"AL NARJIS, NORTH RIYADH, RIYADH"
560000,APARTMENT,3,3,2300,OTHER
550000,APARTMENT,4,3,128,OTHER
2500000,VILLA,6,5,663,OTHER
400000,APARTMENT,2,2,146,OTHER
670000,APARTMENT,5,4,195,OTHER
520000,APARTMENT,4,3,194,"OKAZ, SOUTH RIYADH, RIYADH"
400000,REST HOUSE,2,4,667,OTHER
600000,VILLA,4,5,448,OTHER
1000000,REST HOUSE,6,5,9947,OTHER
480000,VILLA,3,5,312,OTHER
5000000,VILLA,2,2,690,OTHER
520000,APARTMENT,6,5,195,OTHER
1550000,VILLA,5,6,345,OTHER
5000000,VILLA,5,6,620,OTHER
2500000,VILLA,5,5,504,"AL MUNSIYAH, EAST RIYADH, RIYADH"
720000,FLOOR,5,4,176,"TUWAIQ, WEST RIYADH, RIYADH"
880000,VILLA,5,5,432,OTHER
550000,APARTMENT,5,4,128,OTHER
550000,APARTMENT,3,2,127,OTHER
1100000,VILLA,5,4,312,OTHER
430000,APARTMENT,4,3,99,OTHER
7000000,VILLA,10,10,750,OTHER
270000,APARTMENT,3,3,125,OTHER
1300000,FLOOR,5,3,127,"AL ARID, NORTH RIYADH, RIYADH"
6200000,VILLA,1,1,750,OTHER
1150000,APARTMENT,3,3,140,OTHER
2500000,VILLA,11,8,500,OTHER
7000000,REST HOUSE,10,5,17000,OTHER
1700000,VILLA,8,7,375,OTHER
1700000,VILLA,5,7,360,OTHER
7000000,VILLA,11,7,586,"AL NARJIS, NORTH RIYADH, RIYADH"
1800000,APARTMENT,4,3,181,"AL NARJIS, NORTH RIYADH, RIYADH"
700000,FLOOR,5,2,400,OTHER
3700000,VILLA,6,6,324,"AL MUNSIYAH, EAST RIYADH, RIYADH"
2500000,VILLA,9,6,535,OTHER
2000000,VILLA,8,10,462,OTHER
790000,VILLA,5,3,300,OTHER
500000,APARTMENT,3,2,185,OTHER
850000,APARTMENT,3,3,255,OTHER
1250000,VILLA,6,7,300,OTHER
1600000,VILLA,6,6,600,OTHER
700000,APARTMENT,5,4,165,OTHER
1900000,VILLA,10,6,276,OTHER
900000,VILLA,3,3,500,OTHER
490000,APARTMENT,5,3,121,OTHER
3000000,VILLA,9,6,619,OTHER
690000,APARTMENT,3,4,182,OTHER
1500000,FLOOR,3,4,141,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1600000,FLOOR,4,5,292,"AL RIMAL, EAST RIYADH, RIYADH"
1450000,FLOOR,4,4,141,"AL MUNSIYAH, EAST RIYADH, RIYADH"
3400,REST HOUSE,1,1,525,OTHER
660000,FLOOR,6,4,282,OTHER
3829000,VILLA,4,8,480,OTHER
2300000,VILLA,4,3,276,OTHER
650000,APARTMENT,4,3,203,OTHER
600000,APARTMENT,3,3,124,OTHER
700000,FLOOR,3,3,147,OTHER
1200000,FLOOR,3,3,205,"AL RIMAL, EAST RIYADH, RIYADH"
880000,FLOOR,3,4,145,OTHER
1300000,APARTMENT,2,2,141,OTHER
1500000,APARTMENT,3,4,131,OTHER
1500000,REST HOUSE,2,2,449,OTHER
1700000,VILLA,6,7,310,OTHER
600000,APARTMENT,5,3,163,OTHER
4100000,VILLA,7,8,360,OTHER
4500000,REST HOUSE,2,1,3000,OTHER
1450000,VILLA,7,5,276,OTHER
720000,FLOOR,3,4,501,OTHER
4200000,VILLA,5,5,300,"AL NARJIS, NORTH RIYADH, RIYADH"
2400000,VILLA,4,4,390,OTHER
1400000,VILLA,6,3,300,"TUWAIQ, WEST RIYADH, RIYADH"
850000,VILLA,9,6,404,OTHER
780000,VILLA,8,6,334,OTHER
11000000,VILLA,6,4,900,OTHER
2500000,APARTMENT,3,3,1050,OTHER
2000000,VILLA,1,3,420,OTHER
2500000,VILLA,5,5,320,OTHER
450000,APARTMENT,5,4,136,OTHER
2000000,REST HOUSE,1,3,420,OTHER
650000,APARTMENT,6,4,201,OTHER
700000,FLOOR,4,3,177,"BADR, SOUTH RIYADH, RIYADH"
2000000,VILLA,10,8,600,OTHER
1500000,APARTMENT,5,4,230,"AL RAWDAH, NORTH JEDDAH, JEDDAH"
4300000,VILLA,8,3,625,OTHER
971000,APARTMENT,2,3,134,"AL MUNSIYAH, EAST RIYADH, RIYADH"
439000,APARTMENT,3,3,510,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
449000,APARTMENT,2,2,698,OTHER
1650000,FLOOR,3,4,190,"QURTUBAH, EAST RIYADH, RIYADH"
1000000,APARTMENT,4,4,148,OTHER
850000,APARTMENT,3,3,93,"TUWAIQ, WEST RIYADH, RIYADH"
550000,APARTMENT,1,1,105,OTHER
400000,FLOOR,6,3,350,OTHER
620000,VILLA,4,3,163,"OKAZ, SOUTH RIYADH, RIYADH"
868000,APARTMENT,3,6,132,"AL MUNSIYAH, EAST RIYADH, RIYADH"
750000,APARTMENT,4,3,175,"TUWAIQ, WEST RIYADH, RIYADH"
1300000,VILLA,7,4,375,OTHER
1750000,VILLA,8,5,433,"AL MAHDIYAH, WEST RIYADH, RIYADH"
800000,VILLA,6,5,312,OTHER
600000,FLOOR,6,5,164,"BADR, SOUTH RIYADH, RIYADH"
590000,FLOOR,5,3,345,OTHER
550000,APARTMENT,4,3,136,OTHER
900000,APARTMENT,5,3,158,OTHER
1000000,FLOOR,6,4,600,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1109000,APARTMENT,3,3,141,OTHER
790000,APARTMENT,5,1,175,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
1100000,VILLA,3,3,300,OTHER
1350000,VILLA,4,7,287,OTHER
1350000,FLOOR,4,3,165,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1600000,FLOOR,4,3,223,"AL MUNSIYAH, EAST RIYADH, RIYADH"
880000,APARTMENT,4,4,450,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1150000,FLOOR,5,5,283,"TUWAIQ, WEST RIYADH, RIYADH"
5000000,VILLA,7,7,523,OTHER
1300000,FLOOR,3,3,412,OTHER
8000000,VILLA,5,5,560,"AL NARJIS, NORTH RIYADH, RIYADH"
2050000,VILLA,5,6,275,"AL RIMAL, EAST RIYADH, RIYADH"
2450000,VILLA,5,5,500,"AL MAHDIYAH, WEST RIYADH, RIYADH"
960000,VILLA,5,4,312,OTHER
4500000,VILLA,5,4,500,OTHER
1300000,VILLA,8,6,250,"TUWAIQ, WEST RIYADH, RIYADH"
3800000,VILLA,6,6,450,OTHER
430000,APARTMENT,3,3,100,OTHER
1300000,VILLA,8,4,300,OTHER
3300000,VILLA,11,5,520,OTHER
1050000,FLOOR,4,4,215,"AL JANADRIYAH, EAST RIYADH, RIYADH"
4000000,VILLA,5,7,308,"AL MAHDIYAH, WEST RIYADH, RIYADH"
300000,APARTMENT,2,2,85,OTHER
300000,APARTMENT,3,2,85,OTHER
3700000,VILLA,6,5,408,"QURTUBAH, EAST RIYADH, RIYADH"
485000,APARTMENT,4,3,625,OTHER
1350000,APARTMENT,6,4,165,"AL MUNSIYAH, EAST RIYADH, RIYADH"
620000,APARTMENT,6,4,183,OTHER
1350000,FLOOR,5,3,186,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1100000,VILLA,5,5,259,"TUWAIQ, WEST RIYADH, RIYADH"
1100000,VILLA,5,5,269,"TUWAIQ, WEST RIYADH, RIYADH"
1050000,FLOOR,4,3,168,"AL QADISIYAH, EAST RIYADH, RIYADH"
2070600,VILLA,5,3,375,OTHER
1010000,VILLA,10,8,637,OTHER
2000000,FLOOR,3,2,465,OTHER
2500000,VILLA,8,7,600,OTHER
4200000,VILLA,10,5,400,OTHER
1000000,VILLA,5,3,250,OTHER
450000,APARTMENT,2,2,106,OTHER
4000000,VILLA,4,6,532,OTHER
600000,APARTMENT,6,5,220,OTHER
490000,APARTMENT,1,1,172,OTHER
1200000,VILLA,6,5,315,OTHER
1750000,VILLA,6,8,465,OTHER
570000,FLOOR,3,3,203,OTHER
400000,APARTMENT,2,3,203,OTHER
3700000,VILLA,10,7,389,OTHER
3000000,VILLA,11,11,927,OTHER
880000,VILLA,3,4,262,"OKAZ, SOUTH RIYADH, RIYADH"
1400000,REST HOUSE,7,6,750,OTHER
5300000,VILLA,4,4,375,OTHER
800000,APARTMENT,4,3,119,OTHER
2900000,VILLA,5,5,370,OTHER
3800000,VILLA,4,5,413,OTHER
1500000,REST HOUSE,5,4,266,OTHER
1050000,VILLA,7,6,300,OTHER
900000,VILLA,5,4,204,OTHER
1200000,FLOOR,4,3,500,OTHER
1250000,FLOOR,3,3,500,OTHER
950000,VILLA,6,6,251,OTHER
1350000,APARTMENT,5,4,520,OTHER
1000000,VILLA,6,7,1497,OTHER
700000,FLOOR,3,3,648,OTHER
600000,VILLA,3,6,269,OTHER
1900000,FLOOR,4,5,257,"QURTUBAH, EAST RIYADH, RIYADH"
2400000,VILLA,5,5,600,OTHER
415000,APARTMENT,2,2,580,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
1650000,VILLA,5,5,450,OTHER
830000,VILLA,5,5,400,OTHER
850000,FLOOR,3,3,212,"TUWAIQ, WEST RIYADH, RIYADH"
850000,VILLA,2,2,105,OTHER
555000,APARTMENT,6,6,149,OTHER
970000,VILLA,6,3,300,OTHER
330000,APARTMENT,3,2,88,OTHER
570000,APARTMENT,3,3,111,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
2200000,VILLA,5,4,262,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2400000,VILLA,7,7,500,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2200000,VILLA,5,4,330,"AL RIMAL, EAST RIYADH, RIYADH"
890500,VILLA,6,5,250,OTHER
403949,APARTMENT,3,2,175,OTHER
900000,APARTMENT,3,2,135,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1800000,VILLA,5,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
4100000,VILLA,6,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2800000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
858000,APARTMENT,3,3,130,"AL MAHDIYAH, WEST RIYADH, RIYADH"
759000,APARTMENT,3,3,128,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3200000,VILLA,7,5,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1200000,APARTMENT,4,4,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
750000,APARTMENT,3,3,132,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3100000,VILLA,7,4,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1400000,APARTMENT,3,4,138,OTHER
3500000,APARTMENT,4,4,212,OTHER
963000,VILLA,11,7,270,"BADR, SOUTH RIYADH, RIYADH"
800000,APARTMENT,3,3,128,OTHER
460000,APARTMENT,4,3,126,OTHER
3000000,VILLA,8,5,275,OTHER
550000,APARTMENT,2,3,87,OTHER
400000,APARTMENT,3,4,286,OTHER
1200000,VILLA,4,3,428,OTHER
1000000,VILLA,5,4,346,OTHER
1700000,VILLA,4,4,420,"TUWAIQ, WEST RIYADH, RIYADH"
1500000,VILLA,8,6,300,"TUWAIQ, WEST RIYADH, RIYADH"
3270000,VILLA,4,2,263,"AL NARJIS, NORTH RIYADH, RIYADH"
1400000,REST HOUSE,2,3,656,OTHER
1200000,FLOOR,3,3,156,OTHER
950000,VILLA,6,6,392,OTHER
350000,APARTMENT,4,2,104,OTHER
1200000,VILLA,3,3,215,"AL RIMAL, EAST RIYADH, RIYADH"
400000,APARTMENT,2,2,51,"AL RIMAL, EAST RIYADH, RIYADH"
1100000,VILLA,5,4,311,OTHER
1350000,VILLA,5,4,300,OTHER
1000000,REST HOUSE,1,1,11700,OTHER
1000000,VILLA,7,5,261,OTHER
1100000,VILLA,1,1,215,OTHER
750000,APARTMENT,6,5,357,OTHER
